0	0	1	0	-0.176566	0.000173313	-0.176623	0.000206826
0	1	0.0306997	0.000203885	-0.00447938	0.000182212	-0.00563585	0.000187813
0	2	0.00104147	0.000179543	-0.000192299	0.000202924	-0.000240874	0.00018845
0	3	-0.000214122	0.00017084	0.000252719	0.000173075	-0.000137933	0.000189889
0	4	0.000175998	0.000149259	0.000277883	0.000174107	-0.000288623	0.000133796
0	5	0.000120165	0.000254096	-0.000377272	0.000167477	0.00013292	0.000197827
0	6	-0.000169705	0.000175865	-2.28641e-05	0.000207942	-2.13656e-05	0.000139616
0	7	-0.000104152	0.000173988	0.000205331	0.000136444	-9.15858e-05	0.000158861
0	8	-0.000159448	0.000187487	-9.14288e-05	0.000106945	0.000205983	0.000143306
0	9	-0.000246822	0.000186019	-3.91305e-05	0.000167852	0.00040398	0.000142089
0	10	-0.00029972	0.000179205	-9.20089e-05	0.000167301	-0.000103945	0.000177642
0	11	9.64494e-05	0.000169427	-0.000213782	0.000208557	0.000157873	0.000171285
0	12	-0.000228361	0.000127984	0.000268101	0.00018699	0.000120648	0.000121389
0	13	-1.79622e-05	0.000160957	9.18832e-05	0.000214432	-4.08986e-06	0.000152522
0	14	0.000924805	0.000190279	0.00099172	0.000202995	-0.00571015	0.00020424
0	15	0.0310595	0.000156665	0.0323798	0.00012828	-0.176718	0.000194265
1	0	-0.0110468	0.000206461	0.0319387	0.000189549	-0.00454201	0.000154931
1	1	0.000460851	0.000191319	0.000879831	0.000190216	-0.000308985	0.000151722
1	2	0.000161936	0.00012312	-0.000154486	0.000173271	-7.11445e-06	0.000141209
1	3	0.000148853	0.000212218	0.000158425	0.000136516	-2.59607e-05	0.000167771
1	4	-2.59529e-06	0.000159888	0.000215957	0.000123297	-0.000248712	0.000200817
1	5	5.02631e-05	0.00014936	2.0824e-05	0.000180534	-0.000100461	0.00018624
1	6	-9.59207e-05	0.000136702	0.000156909	0.000163621	2.55087e-05	0.000198207
1	7	-5.65361e-05	0.000159539	2.28206e-05	0.000214807	0.000167355	0.000196309
1	8	-0.000165347	0.000140982	-7.216e-05	9.28831e-05	0.000305024	0.000154448
1	9	0.00018161	0.000157303	0.000235991	0.000143034	-0.000145521	0.000171693
1	10	-0.000265023	0.000127216	0.000257586	0.000188791	0.000214249	0.000145714
1	11	-5.79392e-05	0.000171363	6.18312e-05	0.000219271	0.000101486	0.000194458
1	12	-7.60139e-06	0.00023141	9.39476e-05	0.00019714	-0.000141101	0.000165666
1	13	0.000157012	0.000170709	-0.000235775	0.00018344	-0.000363882	0.000166189
1	14	0.00168286	0.000170515	-0.0044853	0.000169765	-0.00456534	0.000220615
1	15	0.0306898	0.000189646	-0.176667	0.000178485	0.0322196	0.000212962
2	0	-0.000462092	0.000162728	0.00101412	0.000180098	-0.000284334	0.000149797
2	1	0.000324257	0.000221491	-9.69818e-05	0.000166452	-1.08509e-05	0.000178509
2	2	7.52677e-05	0.000183841	-4.73262e-05	0.000163705	-0.00010788	0.00013076
2	3	0.00020281	0.000152482	-0.00016139	0.000170766	9.87718e-05	0.00019566
2	4	5.1323e-06	0.000137972	0.000229248	0.000161341	4.79642e-05	0.000187306
2	5	-7.32263e-05	0.00021461	0.000142607	0.000194264	-0.000136827	0.000120383
2	6	0.000214415	0.000159492	-0.000224671	0.000219263	-3.89851e-05	0.000144943
2	7	0.000103096	0.000159322	0.000229133	0.000121123	-0.000450705	0.000149204
2	8	0.000157114	0.000115789	-0.00020316	0.000180759	2.09374e-05	0.000221077
2	9	-0.000249346	0.000186133	6.98992e-05	0.000159473	-5.24192e-06	0.000187627
2	10	0.000246978	0.000178404	0.000155365	0.00022061	-0.000412084	0.000166517
2	11	0.000180755	0.000169036	1.43192e-06	0.000195287	-0.000261926	0.000119155
2	12	3.99428e-06	0.000157891	5.66892e-06	0.000127326	-0.000147572	0.000192631
2	13	0.000308476	0.000253358	-0.00043814	0.000148201	-0.000249124	0.000185468
2	14	0.000932155	0.000208236	-0.00548429	0.000158643	0.000548697	0.000137708
2	15	0.000745773	0.00014454	-0.00422196	0.000197491	0.000881789	0.000173124
3	0	-6.14231e-05	0.000171636	-0.000100608	0.000184769	0.00011532	0.000180504
3	1	-1.97576e-05	0.000165116	-0.000231106	0.000166585	-9.82233e-06	0.000163905
3	2	-0.000151962	0.000135865	0.000179341	0.000164971	-0.000102643	0.000168291
3	3	0.000189968	0.000203921	-0.000296409	0.000205819	-8.66211e-05	0.000148535
3	4	0.000129969	0.000152047	-5.37737e-05	0.000139624	-0.000133949	0.00017733
3	5	0.000253773	0.000161104	-9.02882e-05	0.000188098	-0.000249931	0.000216261
3	6	-5.17907e-05	0.000178237	6.45067e-05	0.000175839	0.000429515	0.000167119
3	7	-8.44748e-05	0.000224011	0.000223995	0.000209375	-0.000127279	0.000212491
3	8	7.55106e-05	0.000183077	2.3685e-05	0.000211227	-4.19241e-05	0.000191026
3	9	-0.000190169	0.000139261	-0.000128065	0.000136838	0.000227482	0.000205539
3	10	0.000138308	0.000208102	-0.000135036	0.000191704	-1.42909e-05	0.000142042
3	11	0.000162428	0.000292069	-4.26208e-05	0.000128631	5.78406e-06	0.000215531
3	12	5.45494e-05	0.000124521	-0.00015825	0.000167185	3.64516e-05	0.000177216
3	13	-0.000261965	0.00015228	-9.93027e-05	0.000232552	0.000106191	0.000171433
3	14	0.000104435	0.00016642	-0.000191784	0.000193248	0.000141939	0.000177385
3	15	0.000102333	0.000113938	-0.00043109	0.00015921	0.000143393	0.000241931
4	0	0.000206927	0.000151511	-0.000155921	0.000155412	-4.33928e-05	0.000205765
4	1	-6.92959e-05	0.000218146	-1.29098e-05	0.000148799	9.08119e-07	0.000198296
4	2	0.000190503	0.000191604	-0.000127161	0.000142937	0.000159175	0.000216747
4	3	5.38043e-05	0.000161336	-0.000130203	0.000205876	-1.55301e-05	0.000156688
4	4	-0.000560179	0.000252342	-3.55698e-05	0.000180255	0.000169759	0.000209021
4	5	-6.37372e-05	0.00016157	2.99016e-05	0.000118766	-8.2192e-05	0.000205651
4	6	0.000324538	0.000172042	-0.000137243	0.000191857	0.000153302	0.000134996
4	7	-0.000208929	0.000108747	9.44392e-05	0.000162701	5.51571e-05	0.000153403
4	8	9.16804e-05	0.000179399	0.000253903	0.000142262	-2.97549e-05	0.000217381
4	9	0.000107308	0.000148444	-0.00018895	0.000158878	0.000264599	0.000216076
4	10	-0.000227696	0.000117726	-0.000144303	0.000170977	7.73811e-05	0.000132203
4	11	-8.49251e-05	0.000171995	-0.000150296	0.000212363	0.000327858	0.000155068
4	12	-0.000213434	0.000247188	0.000243607	0.000117965	-0.000249328	0.00016905
4	13	-0.000213747	0.000170313	0.000165498	0.000259813	3.15724e-05	0.000148226
