0	0	1	0	-0.177594	0.000183509	-0.177547	0.000197922
0	1	0.0310913	0.000209891	-0.00451566	0.00018844	-0.00568081	0.000184228
0	2	0.000981149	0.000186568	-0.000138936	0.000212234	-0.000352701	0.000191661
0	3	-0.000172874	0.000148041	0.00027365	0.000194945	-0.000172028	0.000198152
0	4	9.42399e-06	0.000156164	0.000319431	0.000166028	-0.000237434	0.000134963
0	5	0.000182084	0.000247502	-0.000389333	0.000179152	5.62305e-05	0.000204387
0	6	-0.000145699	0.000207453	-5.15307e-05	0.000207672	6.51653e-05	0.000132757
0	7	-0.000132567	0.000207804	0.000123508	0.000163325	-0.000114419	0.000190238
0	8	-0.000140774	0.000178717	-0.000134603	0.000122421	0.00015716	0.000175418
0	9	-0.000235225	0.000216727	-4.93593e-05	0.000172432	0.000348698	0.00015313
0	10	-0.000185483	0.000167621	-9.97397e-08	0.000170012	-0.000210933	0.000192015
0	11	0.00011242	0.000179109	-0.000178541	0.000187281	0.000127808	0.000163352
0	12	-0.000177795	0.000131033	0.00024683	0.000177135	0.000157574	0.000120905
0	13	-9.67036e-05	0.000149064	5.66859e-05	0.000237361	5.49578e-05	0.000150435
0	14	0.000906487	0.000185704	0.00103428	0.000176044	-0.00574356	0.000207867
0	15	0.031283	0.000181732	0.0326657	0.000134893	-0.177553	0.000177427
1	0	-0.0112059	0.000198136	0.032323	0.000175771	-0.00450917	0.000124581
1	1	0.000332534	0.000198301	0.000929266	0.000198627	-0.000365667	0.000179121
1	2	0.000147241	0.000118247	-7.9377e-05	0.000153111	-3.11363e-05	0.000144979
1	3	0.000118552	0.000192434	0.000182164	0.000126578	-1.72781e-05	0.000148017
1	4	-5.63038e-05	0.000177861	0.00017961	0.000116667	-0.000277339	0.000215594
1	5	-4.69938e-05	0.000183997	0.000181527	0.000187555	-0.000177182	0.0001706
1	6	-7.83552e-05	0.000149097	0.000106388	0.000146169	3.53294e-05	0.00019734
1	7	-7.82852e-05	0.000178971	7.36018e-05	0.000203874	0.000199697	0.000201263
1	8	-0.000127751	0.000130113	-5.8659e-05	8.64623e-05	0.0002689	0.00014894
1	9	0.000243587	0.000177153	0.000163417	0.000113286	-9.84552e-05	0.000155671
1	10	-0.000341956	0.000159236	0.000351173	0.000183546	0.000237575	0.000131463
1	11	-0.000103266	0.000164913	0.000172742	0.000241528	0.000150082	0.000195058
1	12	-5.56346e-05	0.000216354	0.000118753	0.000198296	-0.000107584	0.000147475
1	13	0.000185448	0.000140659	-0.000211197	0.000168169	-0.000420559	0.000174524
1	14	0.00180055	0.000176321	-0.00459381	0.000183885	-0.00455029	0.000211655
1	15	0.0309699	0.000181229	-0.177608	0.000175365	0.0326233	0.000211534
2	0	-0.000480588	0.000156839	0.00108728	0.000162034	-0.000322843	0.000171828
2	1	0.000295236	0.000215261	-9.88216e-05	0.000169964	2.93841e-05	0.000186446
2	2	2.86216e-05	0.000189492	3.31145e-05	0.00017431	-0.000112401	0.000140726
2	3	0.000142276	0.000138549	-0.000208046	0.000160207	6.16507e-05	0.000180885
2	4	-3.59187e-05	0.000143081	0.000278594	0.000174085	8.42137e-05	0.000194419
2	5	-0.000136987	0.000225054	0.000136208	0.0002257	-0.000160192	0.000104638
